"subjID" "actID" "variable" "(all)"
5 4 "tGravityAcc-std()-X" -0.983137541590909
5 4 "tGravityAcc-std()-Y" -0.939942979795454
5 4 "tGravityAcc-std()-Z" -0.945008999545455
5 4 "fBodyAcc-mean()-X" -0.977450812045455
5 4 "fBodyAcc-mean()-Y" -0.921434735681818
5 4 "fBodyAcc-mean()-Z" -0.946064216818182
5 4 "fBodyAcc-std()-X" -0.9825908425
5 4 "fBodyAcc-std()-Y" -0.9022915301
5 4 "fBodyAcc-std()-Z" -0.92184351
5 5 "tBodyAcc-mean()-X" 0.282544390892857
5 5 "tBodyAcc-mean()-Y" -0.00700418554517857
5 5 "tBodyAcc-mean()-Z" -0.102171095696429
5 5 "tBodyAcc-std()-X" -0.968591815714286
5 5 "tBodyAcc-std()-Y" -0.869439913392857
5 5 "tBodyAcc-std()-Z" -0.869327321785714
5 5 "tGravityAcc-mean()-X" 0.960188699107143
5 5 "tGravityAcc-mean()-Y" -0.03871012665
5 5 "tGravityAcc-mean()-Z" 0.138638436607143
5 5 "tGravityAcc-std()-X" -0.974088206071429
5 5 "tGravityAcc-std()-Y" -0.931973943392857
5 5 "tGravityAcc-std()-Z" -0.914608495714286
5 5 "fBodyAcc-mean()-X" -0.964500917321429
5 5 "fBodyAcc-mean()-Y" -0.890796360535714
5 5 "fBodyAcc-mean()-Z" -0.915083799107143
5 5 "fBodyAcc-std()-X" -0.97066840875
5 5 "fBodyAcc-std()-Y" -0.867933178017857
5 5 "fBodyAcc-std()-Z" -0.858231387857143
5 6 "tBodyAcc-mean()-X" 0.278334325576923
5 6 "tBodyAcc-mean()-Y" -0.0183042123269231
5 6 "tBodyAcc-mean()-Z" -0.107937603673077
5 6 "tBodyAcc-std()-X" -0.965934509615385
5 6 "tBodyAcc-std()-Y" -0.969295613269231
5 6 "tBodyAcc-std()-Z" -0.968562516346154
5 6 "tGravityAcc-mean()-X" -0.483470597692308
5 6 "tGravityAcc-mean()-Y" 0.954890346153846
5 6 "tGravityAcc-mean()-Z" 0.263644691923077
5 6 "tGravityAcc-std()-X" -0.945695336153846
5 6 "tGravityAcc-std()-Y" -0.985964053846154
5 6 "tGravityAcc-std()-Z" -0.977076645
5 6 "fBodyAcc-mean()-X" -0.968741678461538
5 6 "fBodyAcc-mean()-Y" -0.965419520961538
5 6 "fBodyAcc-mean()-Z" -0.977007724615385
5 6 "fBodyAcc-std()-X" -0.964953893653846
5 6 "fBodyAcc-std()-Y" -0.972909186730769
5 6 "fBodyAcc-std()-Z" -0.965882191153846
6 1 "tBodyAcc-mean()-X" 0.283658868070175
6 1 "tBodyAcc-mean()-Y" -0.0168954189082456
6 1 "tBodyAcc-mean()-Z" -0.110303165877193
6 1 "tBodyAcc-std()-X" -0.296538717368421
6 1 "tBodyAcc-std()-Y" 0.164213884996491
6 1 "tBodyAcc-std()-Z" -0.504324207192982
6 1 "tGravityAcc-mean()-X" 0.958067455087719
6 1 "tGravityAcc-mean()-Y" -0.214694852280702
6 1 "tGravityAcc-mean()-Z" 0.0331888826842105
6 1 "tGravityAcc-std()-X" -0.977779896491228
6 1 "tGravityAcc-std()-Y" -0.964248568070175
6 1 "tGravityAcc-std()-Z" -0.957205025789474
6 1 "fBodyAcc-mean()-X" -0.187934323140351
6 1 "fBodyAcc-mean()-Y" 0.140781621991228
6 1 "fBodyAcc-mean()-Z" -0.498520164385965
6 1 "fBodyAcc-std()-X" -0.34522769
6 1 "fBodyAcc-std()-Y" 0.101699642168947
6 1 "fBodyAcc-std()-Z" -0.550474621754386
6 2 "tBodyAcc-mean()-X" 0.268229355098039
6 2 "tBodyAcc-mean()-Y" -0.0272425385070588
6 2 "tBodyAcc-mean()-Z" -0.122082438784314
6 2 "tBodyAcc-std()-X" -0.0501350188513725
6 2 "tBodyAcc-std()-Y" 0.189276117327451
6 2 "tBodyAcc-std()-Z" -0.353519514896078
6 2 "tGravityAcc-mean()-X" 0.913632241568627
6 2 "tGravityAcc-mean()-Y" -0.340732608823529
6 2 "tGravityAcc-mean()-Z" -0.0184608964392157
6 2 "tGravityAcc-std()-X" -0.959399425098039
6 2 "tGravityAcc-std()-Y" -0.912900683137255
6 2 "tGravityAcc-std()-Z" -0.906196352156863
6 2 "fBodyAcc-mean()-X" -0.131075372803922
6 2 "fBodyAcc-mean()-Y" 0.0978035099588235
6 2 "fBodyAcc-mean()-Z" -0.42724809972549
6 2 "fBodyAcc-std()-X" -0.0211335627276471
6 2 "fBodyAcc-std()-Y" 0.159123777172549
6 2 "fBodyAcc-std()-Z" -0.36587418445098
6 3 "tBodyAcc-mean()-X" 0.277045258145833
6 3 "tBodyAcc-mean()-Y" -0.019536840063125
6 3 "tBodyAcc-mean()-Z" -0.107209356208333
6 3 "tBodyAcc-std()-X" 0.383681639791667
6 3 "tBodyAcc-std()-Y" 0.360164958768542
6 3 "tBodyAcc-std()-Z" -0.320204232520417
6 3 "tGravityAcc-mean()-X" 0.928531455208333
6 3 "tGravityAcc-mean()-Y" -0.214046334375
6 3 "tGravityAcc-mean()-Z" -0.00307981704708333
6 3 "tGravityAcc-std()-X" -0.9544062675
6 3 "tGravityAcc-std()-Y" -0.93357760125
6 3 "tGravityAcc-std()-Z" -0.934378766458333
6 3 "fBodyAcc-mean()-X" 0.328308506041667
6 3 "fBodyAcc-mean()-Y" 0.339771173822917
6 3 "fBodyAcc-mean()-Z" -0.277602590916667
6 3 "fBodyAcc-std()-X" 0.403369766666667
6 3 "fBodyAcc-std()-Y" 0.283247837625
6 3 "fBodyAcc-std()-Z" -0.4060143105
6 4 "tBodyAcc-mean()-X" 0.276778487454545
6 4 "tBodyAcc-mean()-Y" -0.0145911615290909
6 4 "tBodyAcc-mean()-Z" -0.110127728709091
6 4 "tBodyAcc-std()-X" -0.980164933636364
6 4 "tBodyAcc-std()-Y" -0.923682131090909
6 4 "tBodyAcc-std()-Z" -0.925797097090909
6 4 "tGravityAcc-mean()-X" 0.933692934909091
6 4 "tGravityAcc-mean()-Y" 0.0682628663363636
6 4 "tGravityAcc-mean()-Z" 0.0695219657167273
6 4 "tGravityAcc-std()-X" -0.988872369272727
6 4 "tGravityAcc-std()-Y" -0.960875994727273
6 4 "tGravityAcc-std()-Z" -0.955475832363636
6 4 "fBodyAcc-mean()-X" -0.975351454727273
6 4 "fBodyAcc-mean()-Y" -0.928264365454545
6 4 "fBodyAcc-mean()-Z" -0.935798115272727
6 4 "fBodyAcc-std()-X" -0.982451284727273
6 4 "fBodyAcc-std()-Y" -0.925676956
6 4 "fBodyAcc-std()-Z" -0.925768475636364
6 5 "tBodyAcc-mean()-X" 0.280346248596491
6 5 "tBodyAcc-mean()-Y" -0.0181236327175439
6 5 "tBodyAcc-mean()-Z" -0.112172831947368
6 5 "tBodyAcc-std()-X" -0.981758159649123
6 5 "tBodyAcc-std()-Y" -0.921493191754386
6 5 "tBodyAcc-std()-Z" -0.925692371929825
6 5 "tGravityAcc-mean()-X" 0.945139003859649
6 5 "tGravityAcc-mean()-Y" -0.230251036140351
6 5 "tGravityAcc-mean()-Z" 0.0139193473596491
6 5 "tGravityAcc-std()-X" -0.985583066842105
6 5 "tGravityAcc-std()-Y" -0.96844910122807
6 5 "tGravityAcc-std()-Z" -0.942795062280702
6 5 "fBodyAcc-mean()-X" -0.977100287368421
6 5 "fBodyAcc-mean()-Y" -0.930336471754386
6 5 "fBodyAcc-mean()-Z" -0.942864017017544
6 5 "fBodyAcc-std()-X" -0.984067374035088
6 5 "fBodyAcc-std()-Y" -0.921449111052632
6 5 "fBodyAcc-std()-Z" -0.922067224210526
6 6 "tBodyAcc-mean()-X" 0.248656520140351
6 6 "tBodyAcc-mean()-Y" -0.0102529170561404
6 6 "tBodyAcc-mean()-Z" -0.133119570368421
6 6 "tBodyAcc-std()-X" -0.934049422052632
6 6 "tBodyAcc-std()-Y" -0.924644826385965
6 6 "tBodyAcc-std()-Z" -0.925216100350877
6 6 "tGravityAcc-mean()-X" -0.47670987877193
6 6 "tGravityAcc-mean()-Y" 0.956593814210526
6 6 "tGravityAcc-mean()-Z" 0.175867709021053
6 6 "tGravityAcc-std()-X" -0.887746310350877
6 6 "tGravityAcc-std()-Y" -0.959161956491228
6 6 "tGravityAcc-std()-Z" -0.928130738421053
6 6 "fBodyAcc-mean()-X" -0.939114254210526
6 6 "fBodyAcc-mean()-Y" -0.923706791403509
6 6 "fBodyAcc-mean()-Z" -0.938044912280702
6 6 "fBodyAcc-std()-X" -0.932462941461404
6 6 "fBodyAcc-std()-Y" -0.929711219929825
6 6 "fBodyAcc-std()-Z" -0.924004748421053
7 1 "tBodyAcc-mean()-X" 0.275592961754386
7 1 "tBodyAcc-mean()-Y" -0.018653665345614
7 1 "tBodyAcc-mean()-Z" -0.110912234947368
7 1 "tBodyAcc-std()-X" -0.327243240701754
7 1 "tBodyAcc-std()-Y" -0.0772618561052631
7 1 "tBodyAcc-std()-Z" 0.159631283261403
7 1 "tGravityAcc-mean()-X" 0.932566472280702
7 1 "tGravityAcc-mean()-Y" -0.159097003684211
7 1 "tGravityAcc-mean()-Z" -0.160846924029807
7 1 "tGravityAcc-std()-X" -0.979851271403509
7 1 "tGravityAcc-std()-Y" -0.969404155087719
7 1 "tGravityAcc-std()-Z" -0.952159770526316
7 1 "fBodyAcc-mean()-X" -0.343048405789474
7 1 "fBodyAcc-mean()-Y" -0.0641564202736842
7 1 "fBodyAcc-mean()-Z" 0.0385832252345614
7 1 "fBodyAcc-std()-X" -0.322034908070175
7 1 "fBodyAcc-std()-Y" -0.143721823263158
7 1 "fBodyAcc-std()-Z" 0.133316828089298
7 2 "tBodyAcc-mean()-X" 0.248706923078431
7 2 "tBodyAcc-mean()-Y" -0.0275639005607843
7 2 "tBodyAcc-mean()-Z" -0.143769688803922
7 2 "tBodyAcc-std()-X" -0.29487297445098
7 2 "tBodyAcc-std()-Y" -0.32616002254902
7 2 "tBodyAcc-std()-Z" -0.145665025639216
7 2 "tGravityAcc-mean()-X" 0.81874656
7 2 "tGravityAcc-mean()-Y" -0.240950944117647
7 2 "tGravityAcc-mean()-Z" -0.403599709607843
7 2 "tGravityAcc-std()-X" -0.932823053333333
7 2 "tGravityAcc-std()-Y" -0.939774255490196
7 2 "tGravityAcc-std()-Z" -0.881675909607843
7 2 "fBodyAcc-mean()-X" -0.336199426470588
7 2 "fBodyAcc-mean()-Y" -0.381590523137255
7 2 "fBodyAcc-mean()-Z" -0.317461021372549
7 2 "fBodyAcc-std()-X" -0.279870086215686
7 2 "fBodyAcc-std()-Y" -0.341025552941176
7 2 "fBodyAcc-std()-Z" -0.124912269443137
7 3 "tBodyAcc-mean()-X" 0.28030708
7 3 "tBodyAcc-mean()-Y" -0.0166332372978723
7 3 "tBodyAcc-mean()-Z" -0.096938308587234
7 3 "tBodyAcc-std()-X" 0.0660815600978723
7 3 "tBodyAcc-std()-Y" -0.138179072734043
7 3 "tBodyAcc-std()-Z" -0.0636402447755319
7 3 "tGravityAcc-mean()-X" 0.930623632765957
7 3 "tGravityAcc-mean()-Y" -0.12987167306383
7 3 "tGravityAcc-mean()-Z" -0.154935538544681
7 3 "tGravityAcc-std()-X" -0.964875962978723
7 3 "tGravityAcc-std()-Y" -0.952678693617021
7 3 "tGravityAcc-std()-Z" -0.92875646893617
7 3 "fBodyAcc-mean()-X" 0.0443428315319149
7 3 "fBodyAcc-mean()-Y" -0.145302311446808
7 3 "fBodyAcc-mean()-Z" -0.139216222106383
7 3 "fBodyAcc-std()-X" 0.0730110797851064
7 3 "fBodyAcc-std()-Y" -0.190187141297872
7 3 "fBodyAcc-std()-Z" -0.100121492529787
7 4 "tBodyAcc-mean()-X" 0.284674637291667
7 4 "tBodyAcc-mean()-Y" -0.01461097580375
7 4 "tBodyAcc-mean()-Z" -0.122464597625
7 4 "tBodyAcc-std()-X" -0.972668374583333
7 4 "tBodyAcc-std()-Y" -0.909454698541667
7 4 "tBodyAcc-std()-Z" -0.8565329414375
7 4 "tGravityAcc-mean()-X" 0.969147824375
7 4 "tGravityAcc-mean()-Y" 0.00608846646041667
7 4 "tGravityAcc-mean()-Z" 0.0649636250354167
7 4 "tGravityAcc-std()-X" -0.957082433333333
7 4 "tGravityAcc-std()-Y" -0.945436264583333
7 4 "tGravityAcc-std()-Z" -0.868602535416667
7 4 "fBodyAcc-mean()-X" -0.972697126875
7 4 "fBodyAcc-mean()-Y" -0.93149063375
7 4 "fBodyAcc-mean()-Z" -0.904675337916667
7 4 "fBodyAcc-std()-X" -0.972879966041667
7 4 "fBodyAcc-std()-Y" -0.904629195833333
7 4 "fBodyAcc-std()-Z" -0.844083052916667
7 5 "tBodyAcc-mean()-X" 0.282723539433962
7 5 "tBodyAcc-mean()-Y" -0.0145740341037736
7 5 "tBodyAcc-mean()-Z" -0.0997778303207547
7 5 "tBodyAcc-std()-X" -0.979307570377358
7 5 "tBodyAcc-std()-Y" -0.923400921886792
7 5 "tBodyAcc-std()-Z" -0.917064168490566
7 5 "tGravityAcc-mean()-X" 0.958728687924528
7 5 "tGravityAcc-mean()-Y" -0.117607048924528
7 5 "tGravityAcc-mean()-Z" -0.0516573721320755
7 5 "tGravityAcc-std()-X" -0.987917503962264
7 5 "tGravityAcc-std()-Y" -0.966162998679245
7 5 "tGravityAcc-std()-Z" -0.939161014716981
7 5 "fBodyAcc-mean()-X" -0.976681834339623
7 5 "fBodyAcc-mean()-Y" -0.941883783773585
7 5 "fBodyAcc-mean()-Z" -0.938550519811321
7 5 "fBodyAcc-std()-X" -0.980541336037736
7 5 "fBodyAcc-std()-Y" -0.919118753018868
7 5 "fBodyAcc-std()-Z" -0.912358813773585
7 6 "tBodyAcc-mean()-X" 0.250176694038462
7 6 "tBodyAcc-mean()-Y" -0.0204411516884615
7 6 "tBodyAcc-mean()-Z" -0.101361036576923
7 6 "tBodyAcc-std()-X" -0.93651361
7 6 "tBodyAcc-std()-Y" -0.926262668653846
7 6 "tBodyAcc-std()-Z" -0.952978365961539
7 6 "tGravityAcc-mean()-X" -0.502814250576923
7 6 "tGravityAcc-mean()-Y" 0.393444278076923
7 6 "tGravityAcc-mean()-Z" 0.907537823461538
7 6 "tGravityAcc-std()-X" -0.914221270096154
7 6 "tGravityAcc-std()-Y" -0.955543549230769
7 6 "tGravityAcc-std()-Z" -0.961908984423077
7 6 "fBodyAcc-mean()-X" -0.953424245576923
7 6 "fBodyAcc-mean()-Y" -0.942193953846154
7 6 "fBodyAcc-mean()-Z" -0.958611644615385
7 6 "fBodyAcc-std()-X" -0.931120580576923
7 6 "fBodyAcc-std()-Y" -0.922917902307692
7 6 "fBodyAcc-std()-Z" -0.953380646346154
8 1 "tBodyAcc-mean()-X" 0.27468631
8 1 "tBodyAcc-mean()-Y" -0.0186628865310417
8 1 "tBodyAcc-mean()-Z" -0.107252090833333
8 1 "tBodyAcc-std()-X" -0.173605736002083
8 1 "tBodyAcc-std()-Y" 0.380782052708333
8 1 "tBodyAcc-std()-Z" -0.1420885318125
8 1 "tGravityAcc-mean()-X" 0.913586347916667
8 1 "tGravityAcc-mean()-Y" -0.217102194583333
8 1 "tGravityAcc-mean()-Z" -0.186267836962021
8 1 "tGravityAcc-std()-X" -0.974752050208333
8 1 "tGravityAcc-std()-Y" -0.956781505625
8 1 "tGravityAcc-std()-Z" -0.956640104791667
8 1 "fBodyAcc-mean()-X" -0.247389011875
8 1 "fBodyAcc-mean()-Y" 0.316982393333333
8 1 "fBodyAcc-mean()-Z" -0.238634594791667
8 1 "fBodyAcc-std()-X" -0.148386858858333
8 1 "fBodyAcc-std()-Y" 0.32484493125
8 1 "fBodyAcc-std()-Z" -0.158437341970833
8 2 "tBodyAcc-mean()-X" 0.258880152048781
8 2 "tBodyAcc-mean()-Y" -0.0282415136341463
8 2 "tBodyAcc-mean()-Z" -0.11512211995122
8 2 "tBodyAcc-std()-X" -0.171712174634146
8 2 "tBodyAcc-std()-Y" 0.348768733170732
8 2 "tBodyAcc-std()-Z" 0.121187278790244
8 2 "tGravityAcc-mean()-X" 0.860368718780488
8 2 "tGravityAcc-mean()-Y" -0.291341491707317
8 2 "tGravityAcc-mean()-Z" -0.192306960631707
8 2 "tGravityAcc-std()-X" -0.926673287804878
8 2 "tGravityAcc-std()-Y" -0.931032068536585
8 2 "tGravityAcc-std()-Z" -0.876168930487805
8 2 "fBodyAcc-mean()-X" -0.166411065387805
8 2 "fBodyAcc-mean()-Y" 0.263431399878049
8 2 "fBodyAcc-mean()-Z" -0.0729496941121951
8 2 "fBodyAcc-std()-X" -0.175284990170732
8 2 "fBodyAcc-std()-Y" 0.30540146
8 2 "fBodyAcc-std()-Z" 0.133766193578049
8 3 "tBodyAcc-mean()-X" 0.283484089210526
8 3 "tBodyAcc-mean()-Y" -0.0211058674973684
8 3 "tBodyAcc-mean()-Z" -0.107598135394737
8 3 "tBodyAcc-std()-X" 0.0241393473736842
8 3 "tBodyAcc-std()-Y" 0.343826273105263
8 3 "tBodyAcc-std()-Z" 0.1337170395
8 3 "tGravityAcc-mean()-X" 0.914023498421053
8 3 "tGravityAcc-mean()-Y" -0.187610243421053
8 3 "tGravityAcc-mean()-Z" -0.141817934963684
8 3 "tGravityAcc-std()-X" -0.945766561578947
8 3 "tGravityAcc-std()-Y" -0.941580934473684
8 3 "tGravityAcc-std()-Z" -0.897190012631579
8 3 "fBodyAcc-mean()-X" 0.136590199860526
8 3 "fBodyAcc-mean()-Y" 0.388412779763158
8 3 "fBodyAcc-mean()-Z" 0.159589756534211
8 3 "fBodyAcc-std()-X" -0.0260463260078947
8 3 "fBodyAcc-std()-Y" 0.232184078052632
8 3 "fBodyAcc-std()-Z" 0.0214914840105263
8 4 "tBodyAcc-mean()-X" 0.267491472934783
8 4 "tBodyAcc-mean()-Y" -0.00672550621304348
8 4 "tBodyAcc-mean()-Z" -0.104461049130435
8 4 "tBodyAcc-std()-X" -0.979026152391304
8 4 "tBodyAcc-std()-Y" -0.927331997021739
8 4 "tBodyAcc-std()-Z" -0.939553030217391
8 4 "tGravityAcc-mean()-X" 0.832453878043478
8 4 "tGravityAcc-mean()-Y" 0.240095117065217
8 4 "tGravityAcc-mean()-Z" 0.263895185521739
8 4 "tGravityAcc-std()-X" -0.966757967173913
8 4 "tGravityAcc-std()-Y" -0.937462301369565
8 4 "tGravityAcc-std()-Z" -0.935475331521739
8 4 "fBodyAcc-mean()-X" -0.981142909782609
8 4 "fBodyAcc-mean()-Y" -0.94421971826087
8 4 "fBodyAcc-mean()-Z" -0.959436275869565
8 4 "fBodyAcc-std()-X" -0.978256730652174
8 4 "fBodyAcc-std()-Y" -0.923829969347826
8 4 "fBodyAcc-std()-Z" -0.933889846521739
8 5 "tBodyAcc-mean()-X" 0.279620986111111
8 5 "tBodyAcc-mean()-Y" -0.0148113067148148
8 5 "tBodyAcc-mean()-Z" -0.106114996837037
8 5 "tBodyAcc-std()-X" -0.988815418148148
8 5 "tBodyAcc-std()-Y" -0.938479429074074
8 5 "tBodyAcc-std()-Z" -0.926065255185185
8 5 "tGravityAcc-mean()-X" 0.957669921111111
8 5 "tGravityAcc-mean()-Y" -0.0904603488214815
8 5 "tGravityAcc-mean()-Z" -0.0979392024814815
8 5 "tGravityAcc-std()-X" -0.987690217222222
8 5 "tGravityAcc-std()-Y" -0.958904114074074
8 5 "tGravityAcc-std()-Z" -0.918293913703704
8 5 "fBodyAcc-mean()-X" -0.988219862222222
8 5 "fBodyAcc-mean()-Y" -0.9500491
8 5 "fBodyAcc-mean()-Z" -0.950362935555556
8 5 "fBodyAcc-std()-X" -0.98918374962963
8 5 "fBodyAcc-std()-Y" -0.936231722777778
8 5 "fBodyAcc-std()-Z" -0.919744963888889
8 6 "tBodyAcc-mean()-X" 0.261254282907407
8 6 "tBodyAcc-mean()-Y" -0.0212281733881481
8 6 "tBodyAcc-mean()-Z" -0.102245365611111
8 6 "tBodyAcc-std()-X" -0.94304121537037
8 6 "tBodyAcc-std()-Y" -0.93489116
8 6 "tBodyAcc-std()-Z" -0.932491454407407
8 6 "tGravityAcc-mean()-X" -0.405930036111111
8 6 "tGravityAcc-mean()-Y" 0.589922434814815
8 6 "tGravityAcc-mean()-Z" 0.719831539259259
8 6 "tGravityAcc-std()-X" -0.918873192333333
8 6 "tGravityAcc-std()-Y" -0.957990036481482
8 6 "tGravityAcc-std()-Z" -0.94183626337037
8 6 "fBodyAcc-mean()-X" -0.953538563888889
8 6 "fBodyAcc-mean()-Y" -0.951816663703704
8 6 "fBodyAcc-mean()-Z" -0.944269514074074
8 6 "fBodyAcc-std()-X" -0.940125298333333
8 6 "fBodyAcc-std()-Y" -0.931236756962963
8 6 "fBodyAcc-std()-Z" -0.931146497518519
9 1 "tBodyAcc-mean()-X" 0.278502842115385
9 1 "tBodyAcc-mean()-Y" -0.0180891971284423
9 1 "tBodyAcc-mean()-Z" -0.110820512307692
9 1 "tBodyAcc-std()-X" -0.238353562692308
9 1 "tBodyAcc-std()-Y" -0.201696960826923
9 1 "tBodyAcc-std()-Z" -0.0579636469030769
9 1 "tGravityAcc-mean()-X" 0.951867079615385
9 1 "tGravityAcc-mean()-Y" -0.0314341738730769
9 1 "tGravityAcc-mean()-Z" -0.115856121080385
9 1 "tGravityAcc-std()-X" -0.980971973653846
9 1 "tGravityAcc-std()-Y" -0.971242423076923
9 1 "tGravityAcc-std()-Z" -0.955523995576923
9 1 "fBodyAcc-mean()-X" -0.294711163653846
9 1 "fBodyAcc-mean()-Y" -0.257677616153846
9 1 "fBodyAcc-mean()-Z" -0.250806259788462
9 1 "fBodyAcc-std()-X" -0.218019977423077
9 1 "fBodyAcc-std()-Y" -0.223972558596154
9 1 "fBodyAcc-std()-Z" -0.0337965256573077
9 2 "tBodyAcc-mean()-X" 0.262436475714286
9 2 "tBodyAcc-mean()-Y" -0.0195101099975714
9 2 "tBodyAcc-mean()-Z" -0.125219003959184
9 2 "tBodyAcc-std()-X" -0.36144437755102
9 2 "tBodyAcc-std()-Y" -0.302206203816327
9 2 "tBodyAcc-std()-Z" -0.253434083542857
9 2 "tGravityAcc-mean()-X" 0.902647777755102
9 2 "tGravityAcc-mean()-Y" -0.0377947824285714
9 2 "tGravityAcc-mean()-Z" -0.266009866857143
9 2 "tGravityAcc-std()-X" -0.954383557142857
9 2 "tGravityAcc-std()-Y" -0.901317321632653
9 2 "tGravityAcc-std()-Z" -0.89407107877551
9 2 "fBodyAcc-mean()-X" -0.342735952653061
9 2 "fBodyAcc-mean()-Y" -0.405022798163265
9 2 "fBodyAcc-mean()-Z" -0.384710423408163
9 2 "fBodyAcc-std()-X" -0.369815777346939
9 2 "fBodyAcc-std()-Y" -0.297641062755102
9 2 "fBodyAcc-std()-Z" -0.244081808302041
9 3 "tBodyAcc-mean()-X" 0.295923445
9 3 "tBodyAcc-mean()-Y" -0.0203994269075476
9 3 "tBodyAcc-mean()-Z" -0.0910278793952381
9 3 "tBodyAcc-std()-X" 0.213392270547619
9 3 "tBodyAcc-std()-Y" -0.208310705504762
9 3 "tBodyAcc-std()-Z" -0.00771530035714285
9 3 "tGravityAcc-mean()-X" 0.938417773333333
9 3 "tGravityAcc-mean()-Y" -0.0352304645104762
9 3 "tGravityAcc-mean()-Z" -0.082276174942619
9 3 "tGravityAcc-std()-X" -0.952141220714286
9 3 "tGravityAcc-std()-Y" -0.936306558809524
9 3 "tGravityAcc-std()-Z" -0.876641297380952
9 3 "fBodyAcc-mean()-X" 0.103128506197619
9 3 "fBodyAcc-mean()-Y" -0.183120455428571
9 3 "fBodyAcc-mean()-Z" -0.103705822657857
9 3 "fBodyAcc-std()-X" 0.250488758869048
9 3 "fBodyAcc-std()-Y" -0.273561385142857
9 3 "fBodyAcc-std()-Z" -0.0349494927142857
9 4 "tBodyAcc-mean()-X" 0.24832674354
9 4 "tBodyAcc-mean()-Y" -0.02701677698
9 4 "tBodyAcc-mean()-Z" -0.07537846886
9 4 "tBodyAcc-std()-X" -0.9572277914
9 4 "tBodyAcc-std()-Y" -0.875141405
9 4 "tBodyAcc-std()-Z" -0.83200187268
9 4 "tGravityAcc-mean()-X" 0.9163245106
9 4 "tGravityAcc-mean()-Y" -0.0414258228938
9 4 "tGravityAcc-mean()-Z" 0.085263099144
9 4 "tGravityAcc-std()-X" -0.9552804062
9 4 "tGravityAcc-std()-Y" -0.94645197
9 4 "tGravityAcc-std()-Z" -0.88585411242
9 4 "fBodyAcc-mean()-X" -0.959413594
9 4 "fBodyAcc-mean()-Y" -0.911683219
9 4 "fBodyAcc-mean()-Z" -0.8922013438
9 4 "fBodyAcc-std()-X" -0.956903459
9 4 "fBodyAcc-std()-Y" -0.86761360746
9 4 "fBodyAcc-std()-Z" -0.818001834824
9 5 "tBodyAcc-mean()-X" 0.282310057333333
9 5 "tBodyAcc-mean()-Y" -0.0200454954022222
9 5 "tBodyAcc-mean()-Z" -0.0952747481333333
9 5 "tBodyAcc-std()-X" -0.975741252444444
9 5 "tBodyAcc-std()-Y" -0.938635759333333
9 5 "tBodyAcc-std()-Z" -0.919295805777778
9 5 "tGravityAcc-mean()-X" 0.961323502222222
9 5 "tGravityAcc-mean()-Y" -0.010383816474
9 5 "tGravityAcc-mean()-Z" 0.00914769235555555
9 5 "tGravityAcc-std()-X" -0.989103160444444
9 5 "tGravityAcc-std()-Y" -0.972573867555556
9 5 "tGravityAcc-std()-Z" -0.932245295111111
9 5 "fBodyAcc-mean()-X" -0.971662692
9 5 "fBodyAcc-mean()-Y" -0.944849431777778
9 5 "fBodyAcc-mean()-Z" -0.941686874222222
9 5 "fBodyAcc-std()-X" -0.977579248444444
9 5 "fBodyAcc-std()-Y" -0.938790016888889
9 5 "fBodyAcc-std()-Z" -0.913896832222222
9 6 "tBodyAcc-mean()-X" 0.2591955368
9 6 "tBodyAcc-mean()-Y" -0.020526821662
9 6 "tBodyAcc-mean()-Z" -0.10754972144
9 6 "tBodyAcc-std()-X" -0.94233309
9 6 "tBodyAcc-std()-Y" -0.9162927764
9 6 "tBodyAcc-std()-Z" -0.9407072854
9 6 "tGravityAcc-mean()-X" -0.5802528348
9 6 "tGravityAcc-mean()-Y" -0.1191541962
9 6 "tGravityAcc-mean()-Z" 0.9578730416
9 6 "tGravityAcc-std()-X" -0.9218210626
9 6 "tGravityAcc-std()-Y" -0.9699944882
9 6 "tGravityAcc-std()-Z" -0.9712046902
9 6 "fBodyAcc-mean()-X" -0.946865494
9 6 "fBodyAcc-mean()-Y" -0.9343665984
9 6 "fBodyAcc-mean()-Z" -0.9459190006
9 6 "fBodyAcc-std()-X" -0.9409810272
9 6 "fBodyAcc-std()-Y" -0.9128367508
9 6 "fBodyAcc-std()-Z" -0.9419711636
10 1 "tBodyAcc-mean()-X" 0.278574076603774
10 1 "tBodyAcc-mean()-Y" -0.017022351190566
10 1 "tBodyAcc-mean()-Z" -0.109057512132075
10 1 "tBodyAcc-std()-X" -0.178709734396226
10 1 "tBodyAcc-std()-Y" -0.0227431651698113
10 1 "tBodyAcc-std()-Z" -0.395645072075472
10 1 "tGravityAcc-mean()-X" 0.963092149811321
10 1 "tGravityAcc-mean()-Y" -0.0838277013962264
10 1 "tGravityAcc-mean()-Z" 0.0549276242264151
10 1 "tGravityAcc-std()-X" -0.974435158113208
10 1 "tGravityAcc-std()-Y" -0.971114719811321
10 1 "tGravityAcc-std()-Z" -0.957862728301887
10 1 "fBodyAcc-mean()-X" -0.114190001283019
10 1 "fBodyAcc-mean()-Y" 0.0533911909886792
10 1 "fBodyAcc-mean()-Z" -0.41218272245283
10 1 "fBodyAcc-std()-X" -0.206366497226415
10 1 "fBodyAcc-std()-Y" -0.129775706316981
10 1 "fBodyAcc-std()-Z" -0.435304215660377
10 2 "tBodyAcc-mean()-X" 0.267121853404255
10 2 "tBodyAcc-mean()-Y" -0.0143854920340426
